precision@5,recall@5,f1@5,precision@10,recall@10,f1@10,precision@15,recall@15,f1@15,layer,head
0.44584178498985805,0.14381263778612557,0.2105955809472339,0.40466531440162273,0.2580157913074002,0.30288169627505124,0.3635115053979151,0.33833495381261997,0.33686643883956596,6,2
0.4766734279918864,0.15344926735199876,0.22535597770609025,0.4231237322515213,0.2691130022838823,0.31653475855808816,0.38474206658790844,0.3588389048604646,0.35720169401730595,6,3
0.41014198782961464,0.13041635511017544,0.19195873713943173,0.3718052738336714,0.2348277375679505,0.27686669565616806,0.34552638031339855,0.32373200764190596,0.3212562872578707,6,4
0.48073022312373226,0.1566318364427577,0.22852350666953367,0.434685598377282,0.2762538874030458,0.32518349232586613,0.38758182318020046,0.3619272931804068,0.3600380106543817,6,5
0.48722109533468555,0.15754573724712945,0.23062563580748985,0.4440162271805274,0.2812643421855306,0.3315018219408859,0.3989408495493688,0.37151508240160624,0.3702749622909198,6,6
0.44219066937119683,0.14264716509775774,0.20895977239053234,0.3983772819472617,0.25190090528534465,0.2965932306488043,0.3572910861957515,0.331733002427739,0.3307657519930937,6,7
0.32251521298174446,0.10131184299028045,0.1494751107784569,0.29168356997971606,0.183230200008966,0.21658577062161077,0.2737211064797272,0.25569181358859355,0.2542720842789874,6,8
0.44665314401622713,0.14475928236441393,0.212049302895524,0.401419878296146,0.2552694195716969,0.30029084606615947,0.3622944668583613,0.33905456401936906,0.33691373063999086,6,9
0.4860040567951318,0.1598622789482335,0.23275243467570336,0.4294117647058824,0.27338880731818777,0.3213315383646877,0.38311934853517005,0.3572887935732522,0.3556347026011004,6,10
0.47626774847870185,0.15564802142318673,0.22693615139707557,0.4217038539553753,0.2687347257250127,0.31567093390142936,0.37743983535058584,0.35182177047974855,0.35034812191187126,6,11
0.4726166328600406,0.1529229204459411,0.2239749351977748,0.4247464503042596,0.2690598323919472,0.3170024088092549,0.3698671511044736,0.34428888400744234,0.34293271742759346,6,12
0.42352941176470593,0.13738956649956752,0.2005500758717151,0.3847870182555781,0.24570386971202574,0.2882493266228892,0.35391042358588,0.3304024187577404,0.32882462223627745,7,1
0.3375253549695741,0.10746584979205066,0.1579734874249526,0.3170385395537525,0.20232057301273595,0.23712192423019313,0.2991436893059611,0.28158433522256593,0.27887245982287856,7,2
0.40527383367139963,0.12930993581745925,0.189902625854475,0.3677484787018256,0.23287925399314838,0.27402962808175246,0.3360605250057583,0.3147540551796462,0.31230850305082264,7,3
0.4405679513184584,0.14292297228765188,0.2089972044117313,0.3983772819472617,0.2531319731899014,0.2977050301455959,0.3536399705770903,0.3292693358529599,0.32770836441926326,7,4
0.4515212981744422,0.14623155783042896,0.21429283326108423,0.41318458417849896,0.2644910678855453,0.3099316989069198,0.3716250956616068,0.34699942155315033,0.3451960530693791,7,5
0.4279918864097363,0.13771119692018963,0.20195095175945776,0.38012170385395533,0.24079833578955692,0.28354879958110457,0.34863658991448043,0.3253794449722209,0.3235936686563918,7,6
0.4758620689655173,0.15535520607807102,0.22685851134842744,0.4196754563894523,0.26649981704660736,0.3137367662236852,0.37987391242969337,0.3538134348366285,0.3524505442501164,7,7
0.45841784989858014,0.14870779886196123,0.2175662155072319,0.3997971602434077,0.2560927887787837,0.3001261442556538,0.3639171849110997,0.3413358490706716,0.33874576543698015,7,8
0.4596348884381339,0.1485088805543121,0.21744010727816623,0.4267748478701826,0.2712526430362889,0.3190540662632815,0.38379548105714434,0.3573915127800311,0.35615153485419143,7,9
0.452738336713996,0.1468245933695868,0.2148079452702162,0.41095334685598384,0.26161089652854813,0.3074235242850614,0.36621603548581233,0.34221344443895113,0.34042857026387024,7,10
0.4190669371196755,0.13316493568226945,0.19581507942678353,0.3734279918864098,0.23659333231472773,0.2785596153203873,0.3352491659793891,0.31572917627440783,0.3125874649411967,7,11
0.477079107505071,0.1561116029465487,0.22777770955547488,0.4290060851926978,0.2716064206318023,0.3200832918895994,0.3836602545527495,0.3579320366519539,0.3562178568114283,7,12
0.4462474645030426,0.14463306859394762,0.21157006822362517,0.4075050709939148,0.2599787230056316,0.3054406046680844,0.3721660016791863,0.34730573056744224,0.34564471086121973,8,1
0.3760649087221096,0.12092527960283438,0.1772140120593428,0.33935091277890467,0.21546566720305863,0.25304455606033,0.31604700235531874,0.2945007029158682,0.29299314254020753,8,2
0.47951318458417846,0.1566658877479004,0.22864577191146787,0.4308316430020284,0.273595817630804,0.32187263016154927,0.38311934853517,0.357710889738713,0.35581143121081793,8,3
0.41379310344827586,0.13354596473132427,0.1954120014592587,0.3634888438133874,0.23023625197610947,0.2706963771351453,0.32632421668932826,0.3048273856885797,0.30281543016475737,8,4
0.48397565922920893,0.1579374059714883,0.2305900962561764,0.42920892494929,0.27363321559556864,0.3214386856036699,0.3867704641538313,0.360299296286894,0.3588447559625771,8,5
0.4239350912778905,0.1373115798744447,0.200787061095571,0.38417849898580125,0.24480188418777102,0.2874836890158816,0.3449854742958191,0.32261325621604886,0.3204964944220385,8,6
0.46734279918864097,0.1520882627888118,0.222019832323308,0.4265720081135903,0.27019043594503334,0.3181209870772383,0.3862295581362518,0.35892138938803847,0.3579112851285247,8,7
0.43772819472616636,0.14171793179950368,0.20722936404674613,0.39229208924949294,0.24936277013057695,0.2931398363378427,0.3562092741605926,0.33309534971289206,0.33094623191333944,8,8
0.4900608519269777,0.16001624130842435,0.2334733042555083,0.44361054766734276,0.2821386940225439,0.33170971486254053,0.394884054417523,0.36817091156370724,0.3665655971863766,8,9
0.4430020283975659,0.14312449989136514,0.20946317171018128,0.3997971602434078,0.25394447092515826,0.29851069034445676,0.3575615392045412,0.3343088732846428,0.33216517245735555,8,10
0.44746450304259633,0.14625470017274247,0.21313773236829794,0.4004056795131846,0.2542754634396572,0.2990278708085507,0.3632410523891254,0.33925756691178643,0.3371993934417752,8,11
0.45598377281947267,0.14861033285526035,0.21678395966495578,0.4178498985801217,0.2654657709526461,0.31216092637175363,0.3766284763242167,0.35014164535271886,0.34922704042086194,8,12
0.3626774847870183,0.11576240459592561,0.170231610512283,0.33083164300202844,0.21148190729168692,0.2478942246873892,0.30495842899494013,0.28604586960293016,0.28375902568205824,9,1
0.4860040567951318,0.15910127906179475,0.2320823839609378,0.4300202839756592,0.27327407464925885,0.3215199994715208,0.38447161357911874,0.3584957187215861,0.3568783242777013,9,2
0.4758620689655173,0.15559483231769555,0.22695453525338918,0.4198782961460446,0.2668352027461211,0.31380787328571463,0.38109095096924717,0.354447539894855,0.3534379081612952,9,3
0.443002028397566,0.1430855279483842,0.20941003321343465,0.3977687626774848,0.25436034312794636,0.29834354188880635,0.3644580909286791,0.3414176011289142,0.33888882927743,9,4
0.3776876267748479,0.12050026263256182,0.1770485866458091,0.3505070993914808,0.22270854171327184,0.26189211139674273,0.32672989620251286,0.30613339678451107,0.30387460608372624,9,5
0.4113590263691684,0.13227385766141592,0.19379140574993745,0.3675456389452333,0.2326195949012333,0.27402289672094393,0.3306514648299638,0.3094519590876569,0.3074256261335732,9,6
0.43448275862068964,0.14015963151901453,0.20507108364122575,0.395131845841785,0.2516907680208684,0.2955425067567388,0.3643228644242843,0.33992712289805,0.33809817968805483,9,7
0.4726166328600406,0.15432422413764543,0.225423770037303,0.4174442190669371,0.26503000849258856,0.31170993640884215,0.3758171172978475,0.35060238785425424,0.3488178690761412,9,8
0.4600405679513185,0.14822980099062666,0.21722061223307945,0.40872210953346855,0.2585926576745599,0.304929403812317,0.36459331743307405,0.3415316087519115,0.3390976120164826,9,9
0.47910750507099387,0.1565984358304573,0.22850726743118788,0.42819472616632864,0.27121303397811747,0.31958282445469643,0.3886636352153594,0.3613124474638891,0.36044083797429183,9,10
0.47748478701825553,0.1549699076064996,0.2266496732995624,0.4249492900608519,0.2700640183977147,0.31763270905103685,0.37987391242969337,0.35541713260905816,0.35321360585714606,9,11
0.45314401622718053,0.14723065061381826,0.2151144313299181,0.4109533468559838,0.2612383871678999,0.3071633032972018,0.3701376041132633,0.3447276943735935,0.34354208266769887,9,12
0.46409736308316435,0.1514459277389834,0.22090191412179583,0.41318458417849896,0.2628284156167642,0.30888895481300604,0.37162509566160684,0.34747154862069973,0.3453185384438259,10,1
0.4105476673427992,0.13417162694529483,0.1956543669700698,0.3653144016227181,0.23317875329725324,0.2735353237308221,0.33038101182117413,0.3104596257071241,0.3079161289908067,10,2
0.38377281947261666,0.12409354262226291,0.18179659255320774,0.34787018255578095,0.21862453675964116,0.2586383606268922,0.3213208360267184,0.29990433508944997,0.298126028370874,10,3
0.4847870182555781,0.15861216233232955,0.231282445114751,0.4316430020283976,0.27486585234057265,0.3228007265223196,0.3869056906582262,0.3612383166216506,0.35921976434907166,10,4
0.4032454361054767,0.1291374449923317,0.18971019454978214,0.3527383367139959,0.22478256597054216,0.26374802264408514,0.32605376368053857,0.3058570046027516,0.30336565800086795,10,5
0.4397565922920893,0.14297176576044737,0.2090741090493424,0.38640973630831643,0.2456430321997954,0.2891040155730605,0.3476900043837164,0.3262892173366422,0.3238909151307804,10,6
0.46572008113590263,0.15224918927520306,0.2222108494608045,0.422920892494929,0.2667081582892589,0.3149865272729884,0.3793330064121139,0.3524897879969872,0.3516271562964134,10,7
0.4600405679513185,0.14998199151719102,0.21907699423615848,0.4105476673427992,0.26157843134568215,0.30710736755672,0.36364673190231,0.34040103860731985,0.3378603292611706,10,8
0.4969574036511156,0.16253179460026146,0.2370460562544678,0.43245436105476676,0.2756784811389661,0.32351610973649375,0.38325457503956495,0.35707519152702705,0.3555449770241735,10,9
0.460446247464503,0.1506052624236981,0.2198207515046073,0.40993914807302234,0.260868158929011,0.3063855905242984,0.37148986915721194,0.34681938134249435,0.3449304018699043,10,10
0.424340770791075,0.13759455606657678,0.20116322394795574,0.3742393509127789,0.23967616837133,0.2806386406000618,0.3386298285892606,0.31836233589826807,0.3155373882071593,10,11
0.48194726166328605,0.15868578346366663,0.2311229334077534,0.4279918864097363,0.27379480917543114,0.3211770184697833,0.3829841220307752,0.3571345668357371,0.3556442198431039,10,12
0.46409736308316435,0.15230605708739978,0.22196238364698756,0.4121703853955375,0.2637347975876645,0.3092445692531699,0.3687853390693147,0.3465192781998763,0.34348698985043086,11,1
0.46734279918864097,0.15277553138802738,0.22303189223897357,0.42170385395537524,0.26920094355704327,0.31615523223716724,0.3800091389340882,0.35480114766608406,0.3528742855130234,11,2
0.47910750507099387,0.1561811483083466,0.2280638653537458,0.42170385395537524,0.26809513066468904,0.3150638596262209,0.3752762112802681,0.3492098858909765,0.3479292800058561,11,3
0.4884381338742394,0.1600325855329057,0.2332972462246571,0.4356997971602434,0.2785300197265399,0.3268342331384899,0.3874465966758056,0.36020265335018625,0.3594028215987308,11,4
0.44584178498985805,0.14606809254755293,0.21307342450841318,0.3929006085192698,0.25186800152009936,0.295046723461381,0.3551274621254337,0.332599400322726,0.33022589038832956,11,5
0.486815415821501,0.1577227477771341,0.23079436569284292,0.4363083164300202,0.2758364756859625,0.3253714254050139,0.38947499424172854,0.3625712384637836,0.36129389087303626,11,6
0.4734279918864098,0.1549713393199991,0.2260312213119801,0.4202839756592292,0.2697405624730494,0.3157454773427208,0.382172763004406,0.35752666954296397,0.3552763058661132,11,7
0.38701825557809333,0.1251010710381711,0.18326927343203195,0.35760649087221097,0.23059562841559486,0.2693431551510474,0.3330855419090713,0.31653050296287494,0.3121347372693788,11,8
0.4787018255578093,0.15638555893789327,0.22827174708360015,0.4164300202839757,0.2669867606820165,0.31272383274011095,0.3706785101308428,0.3468259713551133,0.3447719789328755,11,9
0.46328600405679515,0.15095886670045838,0.22040710439457165,0.4198782961460446,0.2661064801220073,0.3132978344800182,0.3781159678725602,0.35258444278380774,0.35104105844316486,11,10
0.4206896551724138,0.1345729521833298,0.19730035028544576,0.37444219066937123,0.23781089565203162,0.27958284087239504,0.34457979478263456,0.3234997371977552,0.3207306276144704,11,11
0.4202839756592292,0.13782693281082958,0.20072028338993717,0.36957403651115617,0.2364928242816075,0.2773312035123842,0.3370071105365223,0.3176186002860179,0.3145544957290022,11,12
0.42231237322515214,0.13784032126861304,0.20116603264740313,0.3632860040567952,0.2325101911842363,0.27270507472910477,0.3276764817332768,0.3083686675509816,0.30554698673938857,12,1
0.44137931034482764,0.14300472863018585,0.20919739277511112,0.3918864097363083,0.24764011091947072,0.29172189728228465,0.35607404765619777,0.33228268270171296,0.33045971002073,12,2
0.47626774847870185,0.1552341061124789,0.22640755155605882,0.42312373225152133,0.26906114701948597,0.3163652074370488,0.38190230999561625,0.35657640901670823,0.3546916909265976,12,3
0.40162271805273836,0.12940116835101886,0.18990275558791037,0.3799188640973631,0.23973008690220943,0.2829102212345749,0.35796721871772585,0.3323531955878791,0.3315367749738344,12,4
0.443002028397566,0.141446798489313,0.2077225631794626,0.4119675456389452,0.26142444106868334,0.3073833994940387,0.378251194376955,0.35216023649581213,0.3509435632940885,12,5
0.4884381338742394,0.15906717876369936,0.2322666686684783,0.4342799188640974,0.2757217617678029,0.32442200111026803,0.38650001114504157,0.36072392084589916,0.35889764421969744,12,6
0.4766734279918864,0.1546493432769421,0.22626278068158687,0.427789046653144,0.27140889137078755,0.31955784843805474,0.3856886521186724,0.3579919106135143,0.3573788136762864,12,7
0.4787018255578093,0.1547774372942301,0.22678599060695018,0.41764705882352937,0.26579758627482847,0.31236799610253974,0.3791977799077191,0.35313294892039654,0.35194466484887255,12,8
0.47383367139959437,0.15433487208274674,0.22536681887146848,0.42880324543610554,0.2720265394279192,0.32037214648296947,0.38487729309230323,0.35858711052413994,0.3569819484386865,12,9
0.4474645030425964,0.14442244038346516,0.21177626722969123,0.40060851926977686,0.2543944589768814,0.2991520858464406,0.36472854393746884,0.34004816705213176,0.3385537323616891,12,10
0.4056795131845842,0.12856593717145093,0.18958286049054882,0.3691683569979716,0.2335715147538028,0.27516241062851043,0.3414695851815527,0.32000255882131307,0.31777669724193447,12,11
0.4782961460446248,0.1561235895649523,0.22779442601879105,0.4170385395537525,0.26527029121584667,0.31175725197521365,0.37676370282861155,0.3529197941145579,0.35048893154985017,12,12
